Rule   (Support, Confidence) 
Gene YNL036W high,Gene YLR267W high -> Gene YHR071W high  (10.6667%, 82.0513%)
Gene YNL036W high,Gene YBR147W high -> Gene YJR109C high  (10.6667%, 86.4865%)
Gene YJR109C high,Gene YPL135W high -> Gene YNL036W high  (10.6667%, 96.9697%)
Gene YNL036W high,Gene YPL033C high -> Gene YJR109C high  (10.6667%, 94.1176%)
Gene YNL036W high,Gene YOL119C high -> Gene YJR109C high  (10.6667%, 86.4865%)
Gene YNL036W high,Gene YGR239C high -> Gene YJR109C high  (10.6667%, 82.0513%)
Gene YJR109C high,Gene YGR239C high -> Gene YNL036W high  (10.6667%, 82.0513%)
Gene YNL036W high,Gene YER069W high -> Gene YIR034C high  (10.6667%, 84.2105%)
Gene YNL036W high,Gene YIR034C high -> Gene YER069W high  (10.6667%, 82.0513%)
Gene YNL036W high,Gene YER069W high -> Gene YBR047W high  (10.6667%, 84.2105%)
Gene YNL036W high,Gene YER069W high -> Gene YOL118C high  (10.6667%, 84.2105%)
Gene YNL036W high,Gene YBR147W high -> Gene YIR034C high  (10.6667%, 86.4865%)
Gene YNL036W high,Gene YIR034C high -> Gene YBR147W high  (10.6667%, 82.0513%)
Gene YNL036W high,Gene YBR147W high -> Gene YHR029C high  (10.6667%, 86.4865%)
Gene YNL036W high,Gene YHR029C high -> Gene YBR147W high  (10.6667%, 84.2105%)
Gene YNL036W high,Gene YOR289W high -> Gene YFL014W high  (10.6667%, 86.4865%)
Gene YMR094W high,Gene YOR338W high -> Gene YNL036W high  (10.6667%, 84.2105%)
Gene YNL036W high,Gene YIR034C high -> Gene YJR025C high  (10.6667%, 82.0513%)
Gene YNL036W high,Gene YJR025C high -> Gene YIR034C high  (10.6667%, 91.4286%)
Gene YNL036W high,Gene YJR130C high -> Gene YBR047W high  (10.6667%, 96.9697%)
Gene YNL036W high,Gene YOL119C high -> Gene YBR047W high  (10.6667%, 86.4865%)
Gene YNL036W high,Gene YLR267W high -> Gene YBR047W high  (10.6667%, 82.0513%)
Gene YNL036W high,Gene YHR029C high -> Gene YJR025C high  (10.6667%, 84.2105%)
Gene YNL036W high,Gene YJR025C high -> Gene YHR029C high  (10.6667%, 91.4286%)
Gene YNL036W high,Gene YHR029C high -> Gene YML116W high  (10.6667%, 84.2105%)
Gene YNL036W high,Gene YML116W high -> Gene YHR029C high  (10.6667%, 84.2105%)
Gene YNL036W high,Gene YLR327C high -> Gene YFL014W high  (10.6667%, 86.4865%)
Gene YNL036W high,Gene YJR130C high -> Gene YMR096W high  (10.6667%, 96.9697%)
Gene YNL036W high,Gene YLR327C high -> Gene YMR096W high  (10.6667%, 86.4865%)
Gene YNL036W high,Gene YMR271C high -> Gene YMR096W high  (10.6667%, 94.1176%)
Gene YNL036W high,Gene YOL119C high -> Gene YOL118C high  (10.6667%, 86.4865%)
Gene YNL036W high,Gene YOL058W high -> Gene YOL118C high  (10.6667%, 84.2105%)
Gene YIL165C high -> Gene YGL117W high,Gene YJR109C high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YGL117W high -> Gene YJR109C high  (10.6667%, 94.1176%)
Gene YIL165C high,Gene YJR109C high -> Gene YGL117W high  (10.6667%, 96.9697%)
Gene YIL165C high -> Gene YGL117W high,Gene YMR094W high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YGL117W high -> Gene YMR094W high  (10.6667%, 94.1176%)
Gene YIL165C high,Gene YMR094W high -> Gene YGL117W high  (10.6667%, 91.4286%)
Gene YIL165C high -> Gene YGL117W high,Gene YML116W high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YGL117W high -> Gene YML116W high  (10.6667%, 94.1176%)
Gene YIL165C high,Gene YML116W high -> Gene YGL117W high  (10.6667%, 96.9697%)
Gene YIL165C high -> Gene YGL117W high,Gene YOL118C high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YGL117W high -> Gene YOL118C high  (10.6667%, 94.1176%)
Gene YIL165C high,Gene YOL118C high -> Gene YGL117W high  (10.6667%, 94.1176%)
Gene YIL165C high -> Gene YKL218C high,Gene YIL116W high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YKL218C high -> Gene YIL116W high  (10.6667%, 88.8889%)
Gene YIL165C high,Gene YIL116W high -> Gene YKL218C high  (10.6667%, 96.9697%)
Gene YIL165C high -> Gene YKL218C high,Gene YBR256C high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YKL218C high -> Gene YBR256C high  (10.6667%, 88.8889%)
Gene YIL165C high,Gene YBR256C high -> Gene YKL218C high  (10.6667%, 96.9697%)
Gene YIL165C high -> Gene YKL218C high,Gene YHR071W high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YKL218C high -> Gene YHR071W high  (10.6667%, 88.8889%)
Gene YIL165C high,Gene YHR071W high -> Gene YKL218C high  (10.6667%, 100%)
Gene YIL165C high -> Gene YKL218C high,Gene YIL164C high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YKL218C high -> Gene YIL164C high  (10.6667%, 88.8889%)
Gene YIL165C high,Gene YIL164C high -> Gene YKL218C high  (10.6667%, 96.9697%)
Gene YKL218C high,Gene YIL164C high -> Gene YIL165C high  (10.6667%, 84.2105%)
Gene YIL165C high -> Gene YKL218C high,Gene YJR025C high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YKL218C high -> Gene YJR025C high  (10.6667%, 88.8889%)
Gene YIL165C high,Gene YJR025C high -> Gene YKL218C high  (10.6667%, 100%)
Gene YIL165C high -> Gene YKL218C high,Gene YOL058W high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YKL218C high -> Gene YOL058W high  (10.6667%, 88.8889%)
Gene YIL165C high,Gene YOL058W high -> Gene YKL218C high  (10.6667%, 100%)
Gene YIL165C high -> Gene YKL218C high,Gene YGR239C high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YKL218C high -> Gene YGR239C high  (10.6667%, 88.8889%)
Gene YIL165C high,Gene YGR239C high -> Gene YKL218C high  (10.6667%, 100%)
Gene YKL218C high,Gene YGR239C high -> Gene YIL165C high  (10.6667%, 82.0513%)
Gene YIL165C high -> Gene YIL116W high,Gene YBR256C high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YIL116W high -> Gene YBR256C high  (10.6667%, 96.9697%)
Gene YIL165C high,Gene YBR256C high -> Gene YIL116W high  (10.6667%, 96.9697%)
Gene YIL165C high -> Gene YIL116W high,Gene YMR095C high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YIL116W high -> Gene YMR095C high  (10.6667%, 96.9697%)
Gene YIL165C high,Gene YMR095C high -> Gene YIL116W high  (10.6667%, 91.4286%)
Gene YIL165C high -> Gene YIL116W high,Gene YJR109C high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YIL116W high -> Gene YJR109C high  (10.6667%, 96.9697%)
Gene YIL165C high,Gene YJR109C high -> Gene YIL116W high  (10.6667%, 96.9697%)
Gene YIL165C high -> Gene YIL116W high,Gene YMR094W high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YIL116W high -> Gene YMR094W high  (10.6667%, 96.9697%)
Gene YIL165C high,Gene YMR094W high -> Gene YIL116W high  (10.6667%, 91.4286%)
Gene YIL165C high -> Gene YIL116W high,Gene YIL164C high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YIL116W high -> Gene YIL164C high  (10.6667%, 96.9697%)
Gene YIL165C high,Gene YIL164C high -> Gene YIL116W high  (10.6667%, 96.9697%)
Gene YIL116W high,Gene YIL164C high -> Gene YIL165C high  (10.6667%, 88.8889%)
Gene YIL165C high -> Gene YIL116W high,Gene YIR034C high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YIL116W high -> Gene YIR034C high  (10.6667%, 96.9697%)
Gene YIL165C high,Gene YIR034C high -> Gene YIL116W high  (10.6667%, 91.4286%)
Gene YIL165C high -> Gene YBR256C high,Gene YMR095C high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YBR256C high -> Gene YMR095C high  (10.6667%, 96.9697%)
Gene YIL165C high,Gene YMR095C high -> Gene YBR256C high  (10.6667%, 91.4286%)
Gene YIL165C high -> Gene YBR256C high,Gene YJR109C high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YBR256C high -> Gene YJR109C high  (10.6667%, 96.9697%)
Gene YIL165C high,Gene YJR109C high -> Gene YBR256C high  (10.6667%, 96.9697%)
Gene YIL165C high -> Gene YBR256C high,Gene YIL164C high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YBR256C high -> Gene YIL164C high  (10.6667%, 96.9697%)
Gene YIL165C high,Gene YIL164C high -> Gene YBR256C high  (10.6667%, 96.9697%)
Gene YBR256C high,Gene YIL164C high -> Gene YIL165C high  (10.6667%, 91.4286%)
Gene YIL165C high -> Gene YBR256C high,Gene YIR034C high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YBR256C high -> Gene YIR034C high  (10.6667%, 96.9697%)
Gene YIL165C high,Gene YIR034C high -> Gene YBR256C high  (10.6667%, 91.4286%)
Gene YIL165C high -> Gene YBR256C high,Gene YBR047W high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YBR256C high -> Gene YBR047W high  (10.6667%, 96.9697%)
Gene YIL165C high,Gene YBR047W high -> Gene YBR256C high  (10.6667%, 96.9697%)
Gene YIL165C high -> Gene YBR256C high,Gene YHR029C high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YBR256C high -> Gene YHR029C high  (10.6667%, 96.9697%)
Gene YIL165C high,Gene YHR029C high -> Gene YBR256C high  (10.6667%, 91.4286%)
Gene YIL165C high -> Gene YBR256C high,Gene YJR025C high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YBR256C high -> Gene YJR025C high  (10.6667%, 96.9697%)
Gene YIL165C high,Gene YJR025C high -> Gene YBR256C high  (10.6667%, 100%)
Gene YIL165C high -> Gene YMR095C high,Gene YIL164C high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YMR095C high -> Gene YIL164C high  (10.6667%, 91.4286%)
Gene YIL165C high,Gene YIL164C high -> Gene YMR095C high  (10.6667%, 96.9697%)
Gene YMR095C high,Gene YIL164C high -> Gene YIL165C high  (10.6667%, 84.2105%)
Gene YIL165C high -> Gene YMR095C high,Gene YJR025C high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YMR095C high -> Gene YJR025C high  (10.6667%, 91.4286%)
Gene YIL165C high,Gene YJR025C high -> Gene YMR095C high  (10.6667%, 100%)
Gene YIL165C high -> Gene YMR095C high,Gene YML116W high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YMR095C high -> Gene YML116W high  (10.6667%, 91.4286%)
Gene YIL165C high,Gene YML116W high -> Gene YMR095C high  (10.6667%, 96.9697%)
Gene YIL165C high -> Gene YMR095C high,Gene YOL119C high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YMR095C high -> Gene YOL119C high  (10.6667%, 91.4286%)
Gene YIL165C high,Gene YOL119C high -> Gene YMR095C high  (10.6667%, 96.9697%)
Gene YIL165C high -> Gene YHR071W high,Gene YIR034C high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YHR071W high -> Gene YIR034C high  (10.6667%, 100%)
Gene YIL165C high,Gene YIR034C high -> Gene YHR071W high  (10.6667%, 91.4286%)
Gene YIL165C high -> Gene YJR109C high,Gene YMR094W high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YJR109C high -> Gene YMR094W high  (10.6667%, 96.9697%)
Gene YIL165C high,Gene YMR094W high -> Gene YJR109C high  (10.6667%, 91.4286%)
Gene YIL165C high -> Gene YJR109C high,Gene YPL033C high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YJR109C high -> Gene YPL033C high  (10.6667%, 96.9697%)
Gene YIL165C high,Gene YPL033C high -> Gene YJR109C high  (10.6667%, 96.9697%)
Gene YIL165C high -> Gene YJR109C high,Gene YBR047W high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YJR109C high -> Gene YBR047W high  (10.6667%, 96.9697%)
Gene YIL165C high,Gene YBR047W high -> Gene YJR109C high  (10.6667%, 96.9697%)
Gene YIL165C high -> Gene YJR109C high,Gene YHR029C high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YJR109C high -> Gene YHR029C high  (10.6667%, 96.9697%)
Gene YIL165C high,Gene YHR029C high -> Gene YJR109C high  (10.6667%, 91.4286%)
Gene YIL165C high -> Gene YJR109C high,Gene YJR025C high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YJR109C high -> Gene YJR025C high  (10.6667%, 96.9697%)
Gene YIL165C high,Gene YJR025C high -> Gene YJR109C high  (10.6667%, 100%)
Gene YIL165C high -> Gene YMR094W high,Gene YPL033C high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YMR094W high -> Gene YPL033C high  (10.6667%, 91.4286%)
Gene YIL165C high,Gene YPL033C high -> Gene YMR094W high  (10.6667%, 96.9697%)
Gene YIL165C high -> Gene YMR094W high,Gene YJR025C high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YMR094W high -> Gene YJR025C high  (10.6667%, 91.4286%)
Gene YIL165C high,Gene YJR025C high -> Gene YMR094W high  (10.6667%, 100%)
Gene YIL165C high -> Gene YMR094W high,Gene YML116W high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YMR094W high -> Gene YML116W high  (10.6667%, 91.4286%)
Gene YIL165C high,Gene YML116W high -> Gene YMR094W high  (10.6667%, 96.9697%)
Gene YIL165C high -> Gene YMR094W high,Gene YOL119C high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YMR094W high -> Gene YOL119C high  (10.6667%, 91.4286%)
Gene YIL165C high,Gene YOL119C high -> Gene YMR094W high  (10.6667%, 96.9697%)
Gene YIL165C high -> Gene YIL164C high,Gene YIR034C high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YIL164C high -> Gene YIR034C high  (10.6667%, 96.9697%)
Gene YIL165C high,Gene YIR034C high -> Gene YIL164C high  (10.6667%, 91.4286%)
Gene YIL164C high,Gene YIR034C high -> Gene YIL165C high  (10.6667%, 84.2105%)
Gene YIL165C high -> Gene YIL164C high,Gene YBR047W high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YIL164C high -> Gene YBR047W high  (10.6667%, 96.9697%)
Gene YIL165C high,Gene YBR047W high -> Gene YIL164C high  (10.6667%, 96.9697%)
Gene YIL164C high,Gene YBR047W high -> Gene YIL165C high  (10.6667%, 86.4865%)
Gene YIL165C high -> Gene YIL164C high,Gene YHR029C high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YIL164C high -> Gene YHR029C high  (10.6667%, 96.9697%)
Gene YIL165C high,Gene YHR029C high -> Gene YIL164C high  (10.6667%, 91.4286%)
Gene YIL164C high,Gene YHR029C high -> Gene YIL165C high  (10.6667%, 84.2105%)
Gene YIL165C high -> Gene YIL164C high,Gene YOL118C high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YIL164C high -> Gene YOL118C high  (10.6667%, 96.9697%)
Gene YIL165C high,Gene YOL118C high -> Gene YIL164C high  (10.6667%, 94.1176%)
Gene YIL164C high,Gene YOL118C high -> Gene YIL165C high  (10.6667%, 88.8889%)
Gene YIL165C high -> Gene YPL033C high,Gene YBR047W high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YPL033C high -> Gene YBR047W high  (10.6667%, 96.9697%)
Gene YIL165C high,Gene YBR047W high -> Gene YPL033C high  (10.6667%, 96.9697%)
Gene YIL165C high -> Gene YPL033C high,Gene YHR029C high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YPL033C high -> Gene YHR029C high  (10.6667%, 96.9697%)
Gene YIL165C high,Gene YHR029C high -> Gene YPL033C high  (10.6667%, 91.4286%)
Gene YIL165C high -> Gene YPL033C high,Gene YOL118C high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YPL033C high -> Gene YOL118C high  (10.6667%, 96.9697%)
Gene YIL165C high,Gene YOL118C high -> Gene YPL033C high  (10.6667%, 94.1176%)
Gene YIL165C high -> Gene YIR034C high,Gene YJR025C high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YIR034C high -> Gene YJR025C high  (10.6667%, 91.4286%)
Gene YIL165C high,Gene YJR025C high -> Gene YIR034C high  (10.6667%, 100%)
Gene YIL165C high -> Gene YIR034C high,Gene YML116W high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YIR034C high -> Gene YML116W high  (10.6667%, 91.4286%)
Gene YIL165C high,Gene YML116W high -> Gene YIR034C high  (10.6667%, 96.9697%)
Gene YIL165C high -> Gene YIR034C high,Gene YOL119C high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YIR034C high -> Gene YOL119C high  (10.6667%, 91.4286%)
Gene YIL165C high,Gene YOL119C high -> Gene YIR034C high  (10.6667%, 96.9697%)
Gene YIL165C high -> Gene YIR034C high,Gene YOL058W high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YIR034C high -> Gene YOL058W high  (10.6667%, 91.4286%)
Gene YIL165C high,Gene YOL058W high -> Gene YIR034C high  (10.6667%, 100%)
Gene YIL165C high -> Gene YIR034C high,Gene YGR239C high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YIR034C high -> Gene YGR239C high  (10.6667%, 91.4286%)
Gene YIL165C high,Gene YGR239C high -> Gene YIR034C high  (10.6667%, 100%)
Gene YIL165C high -> Gene YBR047W high,Gene YJR025C high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YBR047W high -> Gene YJR025C high  (10.6667%, 96.9697%)
Gene YIL165C high,Gene YJR025C high -> Gene YBR047W high  (10.6667%, 100%)
Gene YIL165C high -> Gene YBR047W high,Gene YOL118C high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YBR047W high -> Gene YOL118C high  (10.6667%, 96.9697%)
Gene YIL165C high,Gene YOL118C high -> Gene YBR047W high  (10.6667%, 94.1176%)
Gene YIL165C high -> Gene YHR029C high,Gene YJR025C high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YHR029C high -> Gene YJR025C high  (10.6667%, 91.4286%)
Gene YIL165C high,Gene YJR025C high -> Gene YHR029C high  (10.6667%, 100%)
Gene YIL165C high -> Gene YHR029C high,Gene YOL118C high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YHR029C high -> Gene YOL118C high  (10.6667%, 91.4286%)
Gene YIL165C high,Gene YOL118C high -> Gene YHR029C high  (10.6667%, 94.1176%)
Gene YIL165C high -> Gene YHR029C high,Gene YGR239C high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YHR029C high -> Gene YGR239C high  (10.6667%, 91.4286%)
Gene YIL165C high,Gene YGR239C high -> Gene YHR029C high  (10.6667%, 100%)
Gene YIL165C high -> Gene YJR025C high,Gene YMR096W high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YJR025C high -> Gene YMR096W high  (10.6667%, 100%)
Gene YIL165C high,Gene YMR096W high -> Gene YJR025C high  (10.6667%, 88.8889%)
Gene YIL165C high -> Gene YJR025C high,Gene YOL118C high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YJR025C high -> Gene YOL118C high  (10.6667%, 100%)
Gene YIL165C high,Gene YOL118C high -> Gene YJR025C high  (10.6667%, 94.1176%)
Gene YIL165C high -> Gene YML116W high,Gene YMR096W high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YML116W high -> Gene YMR096W high  (10.6667%, 96.9697%)
Gene YIL165C high,Gene YMR096W high -> Gene YML116W high  (10.6667%, 88.8889%)
Gene YIL165C high -> Gene YMR096W high,Gene YOL119C high  (10.6667%, 86.4865%)
Gene YIL165C high,Gene YMR096W high -> Gene YOL119C high  (10.6667%, 88.8889%)
Gene YIL165C high,Gene YOL119C high -> Gene YMR096W high  (10.6667%, 96.9697%)
Gene YNR058W high -> Gene YGL117W high,Gene YMR096W high  (10.6667%, 86.4865%)
Gene YNR058W high,Gene YGL117W high -> Gene YMR096W high  (10.6667%, 100%)
Gene YNR058W high,Gene YMR096W high -> Gene YGL117W high  (10.6667%, 91.4286%)
Gene YNR058W high -> Gene YMR095C high,Gene YIR034C high  (10.6667%, 86.4865%)
Gene YNR058W high,Gene YMR095C high -> Gene YIR034C high  (10.6667%, 96.9697%)
Gene YNR058W high,Gene YIR034C high -> Gene YMR095C high  (10.6667%, 96.9697%)
Gene YNR058W high -> Gene YMR095C high,Gene YBR047W high  (10.6667%, 86.4865%)
Gene YNR058W high,Gene YMR095C high -> Gene YBR047W high  (10.6667%, 96.9697%)
Gene YNR058W high,Gene YBR047W high -> Gene YMR095C high  (10.6667%, 96.9697%)
Gene YNR058W high -> Gene YMR095C high,Gene YOL119C high  (10.6667%, 86.4865%)
Gene YNR058W high,Gene YMR095C high -> Gene YOL119C high  (10.6667%, 96.9697%)
Gene YNR058W high,Gene YOL119C high -> Gene YMR095C high  (10.6667%, 96.9697%)
Gene YNR058W high -> Gene YMR095C high,Gene YOL118C high  (10.6667%, 86.4865%)
Gene YNR058W high,Gene YMR095C high -> Gene YOL118C high  (10.6667%, 96.9697%)
Gene YNR058W high,Gene YOL118C high -> Gene YMR095C high  (10.6667%, 100%)
Gene YNR058W high -> Gene YHR071W high,Gene YMR096W high  (10.6667%, 86.4865%)
Gene YNR058W high,Gene YHR071W high -> Gene YMR096W high  (10.6667%, 96.9697%)
Gene YNR058W high,Gene YMR096W high -> Gene YHR071W high  (10.6667%, 91.4286%)
Gene YNR058W high -> Gene YMR094W high,Gene YIR034C high  (10.6667%, 86.4865%)
Gene YNR058W high,Gene YMR094W high -> Gene YIR034C high  (10.6667%, 96.9697%)
Gene YNR058W high,Gene YIR034C high -> Gene YMR094W high  (10.6667%, 96.9697%)
Gene YNR058W high -> Gene YMR094W high,Gene YBR047W high  (10.6667%, 86.4865%)
Gene YNR058W high,Gene YMR094W high -> Gene YBR047W high  (10.6667%, 96.9697%)
Gene YNR058W high,Gene YBR047W high -> Gene YMR094W high  (10.6667%, 96.9697%)
Gene YNR058W high -> Gene YMR094W high,Gene YOL119C high  (10.6667%, 86.4865%)
Gene YNR058W high,Gene YMR094W high -> Gene YOL119C high  (10.6667%, 96.9697%)
Gene YNR058W high,Gene YOL119C high -> Gene YMR094W high  (10.6667%, 96.9697%)
Gene YNR058W high -> Gene YMR094W high,Gene YOL118C high  (10.6667%, 86.4865%)
Gene YNR058W high,Gene YMR094W high -> Gene YOL118C high  (10.6667%, 96.9697%)
Gene YNR058W high,Gene YOL118C high -> Gene YMR094W high  (10.6667%, 100%)
Gene YNR058W high -> Gene YIR034C high,Gene YBR047W high  (10.6667%, 86.4865%)
Gene YNR058W high,Gene YIR034C high -> Gene YBR047W high  (10.6667%, 96.9697%)
Gene YNR058W high,Gene YBR047W high -> Gene YIR034C high  (10.6667%, 96.9697%)
Gene YNR058W high -> Gene YIR034C high,Gene YOL119C high  (10.6667%, 86.4865%)
Gene YNR058W high,Gene YIR034C high -> Gene YOL119C high  (10.6667%, 96.9697%)
Gene YNR058W high,Gene YOL119C high -> Gene YIR034C high  (10.6667%, 96.9697%)
Gene YNR058W high -> Gene YBR047W high,Gene YOL119C high  (10.6667%, 86.4865%)
Gene YNR058W high,Gene YBR047W high -> Gene YOL119C high  (10.6667%, 96.9697%)
Gene YNR058W high,Gene YOL119C high -> Gene YBR047W high  (10.6667%, 96.9697%)
Gene YNR058W high -> Gene YMR096W high,Gene YOL118C high  (10.6667%, 86.4865%)
Gene YNR058W high,Gene YMR096W high -> Gene YOL118C high  (10.6667%, 91.4286%)
Gene YNR058W high,Gene YOL118C high -> Gene YMR096W high  (10.6667%, 100%)
Gene YOR203W high,Gene YGL117W high -> Gene YHR029C high  (10.6667%, 94.1176%)
Gene YOR203W high,Gene YHR029C high -> Gene YGL117W high  (10.6667%, 96.9697%)
Gene YOR203W high,Gene YGL117W high -> Gene YOL118C high  (10.6667%, 94.1176%)
Gene YOR203W high,Gene YOL118C high -> Gene YGL117W high  (10.6667%, 88.8889%)
Gene YOR203W high,Gene YHR018C high -> Gene YIL116W high  (10.6667%, 96.9697%)
Gene YOR203W high,Gene YIL116W high -> Gene YHR018C high  (10.6667%, 94.1176%)
